date,flow_ev_t,DMV_ID,stock_ev_t,stock_all_t,gas_price_t,elec_price_t,C_gas_t,C_ev_t,tco_adv_t,adopt_ev_t,adopt_ev_cum_t,adopt_ev_cum_prev
2014-05-01,140.0,,,,2.478,0.1999282051282051,0.08850000000000001,0.05997846153846153,0.02852153846153848,140.0,3110.0,2970.0
2014-06-01,135.0,,,,2.478,0.1999282051282051,0.08850000000000001,0.05997846153846153,0.02852153846153848,135.0,3245.0,3110.0
2014-07-01,140.0,,,,2.478,0.1999282051282051,0.08850000000000001,0.05997846153846153,0.02852153846153848,140.0,3385.0,3245.0
2014-08-01,140.0,,,,2.478,0.1999282051282051,0.08850000000000001,0.05997846153846153,0.02852153846153848,140.0,3525.0,3385.0
2014-09-01,135.0,,,,2.478,0.1999282051282051,0.08850000000000001,0.05997846153846153,0.02852153846153848,135.0,3660.0,3525.0
2014-10-01,140.0,,,,2.478,0.1999282051282051,0.08850000000000001,0.05997846153846153,0.02852153846153848,140.0,3800.0,3660.0
2014-11-01,135.0,,,,2.478,0.1999282051282051,0.08850000000000001,0.05997846153846153,0.02852153846153848,135.0,3935.0,3800.0
2014-12-01,139.0,,,,2.478,0.1999282051282051,0.08850000000000001,0.05997846153846153,0.02852153846153848,139.0,4074.0,3935.0
2015-01-01,139.0,,,,2.478,0.1999282051282051,0.08850000000000001,0.05997846153846153,0.02852153846153848,139.0,4213.0,4074.0
2015-02-01,126.0,,,,2.402,0.20510769230769227,0.08578571428571428,0.06153230769230768,0.024253406593406607,126.0,4339.0,4213.0
2015-03-01,135.0,5.0,3881.0,2420970.0,2.578,0.1968205128205128,0.09207142857142857,0.05904615384615384,0.03302527472527473,135.0,4474.0,4339.0
2015-04-01,130.0,,,,2.622,0.18438974358974355,0.09364285714285714,0.05531692307692306,0.03832593406593408,130.0,4604.0,4474.0
2015-05-01,135.0,,,,2.85,0.18749743589743587,0.10178571428571428,0.05624923076923076,0.045536483516483525,135.0,4739.0,4604.0
2015-06-01,130.0,,,,2.927,0.19474871794871793,0.10453571428571429,0.05842461538461537,0.046111098901098914,130.0,4869.0,4739.0
2015-07-01,135.0,,,,2.944,0.1937128205128205,0.10514285714285714,0.05811384615384614,0.047029010989010994,135.0,5004.0,4869.0
2015-08-01,135.0,,,,2.744,0.19060512820512815,0.098,0.05718153846153844,0.04081846153846156,135.0,5139.0,5004.0
2015-09-01,130.0,,,,2.479,0.19060512820512815,0.08853571428571429,0.05718153846153844,0.031354175824175844,130.0,5269.0,5139.0
2015-10-01,135.0,,,,2.339,0.18956923076923077,0.08353571428571428,0.056870769230769225,0.026664945054945058,135.0,5404.0,5269.0
2015-11-01,130.0,,,,2.308,0.18853333333333333,0.08242857142857142,0.05656,0.02586857142857142,130.0,5534.0,5404.0
2015-12-01,135.0,,,,2.238,0.18128205128205124,0.07992857142857143,0.05438461538461537,0.02554395604395606,135.0,5669.0,5534.0
2016-01-01,135.0,,,,2.108,0.177983863312767,0.07528571428571429,0.0533951589938301,0.02189055529188419,135.0,5804.0,5669.0
2016-02-01,126.0,,,,1.939,0.1812199335548173,0.06925,0.05436598006644519,0.014884019933554815,126.0,5930.0,5804.0
2016-03-01,196.0,6.0,4730.0,2449594.0,1.994,0.18229862363550073,0.07121428571428572,0.054689587090650214,0.016524698623635502,196.0,6126.0,5930.0
2016-04-01,207.0,,,,2.19,0.1876920740389179,0.07821428571428571,0.05630762221167537,0.021906663502610335,207.0,6333.0,6126.0
2016-05-01,214.0,,,,2.362,0.19092814428096821,0.08435714285714287,0.057278443284290464,0.027078699572852402,214.0,6547.0,6333.0
2016-06-01,207.0,,,,2.418,0.1930855244423351,0.08635714285714287,0.057925657332700525,0.028431485524442343,207.0,6754.0,6547.0
2016-07-01,214.0,,,,2.393,0.1930855244423351,0.0854642857142857,0.057925657332700525,0.027538628381585176,214.0,6968.0,6754.0
2016-08-01,214.0,,,,2.316,0.19416421452301855,0.08271428571428571,0.05824926435690556,0.02446502135738015,214.0,7182.0,6968.0
2016-09-01,207.0,,,,2.304,0.19847897484575228,0.08228571428571428,0.05954369245372568,0.022742021831988604,207.0,7389.0,7182.0
2016-10-01,214.0,,,,2.334,0.19740028476506885,0.08335714285714287,0.059220085429520654,0.024137057427622212,214.0,7603.0,7389.0
2016-11-01,207.0,,,,2.365,0.19092814428096821,0.08446428571428573,0.057278443284290464,0.027185842429995263,207.0,7810.0,7603.0
2016-12-01,214.0,,,,2.408,0.18553469387755103,0.086,0.055660408163265306,0.030339591836734688,214.0,8024.0,7810.0
2017-01-01,214.0,,,,2.519,0.18992373900971773,0.08996428571428572,0.056977121702915315,0.032987164011370404,214.0,8238.0,8024.0
2017-02-01,194.0,,,,2.462,0.19211938917167978,0.08792857142857144,0.057635816751503935,0.030292754677067504,194.0,8432.0,8238.0
2017-03-01,214.0,,,,2.42,0.18663026376677463,0.08642857142857142,0.05598907913003239,0.030439492298539032,214.0,8646.0,8432.0
2017-04-01,207.0,,,,2.475,0.18992373900971773,0.08839285714285715,0.056977121702915315,0.03141573543994183,207.0,8853.0,8646.0
2017-05-01,214.0,,,,2.486,0.20309763998149005,0.08878571428571429,0.060929291994447014,0.027856422291267273,214.0,9067.0,8853.0
2017-06-01,207.0,,,,2.469,0.20639111522443315,0.08817857142857143,0.061917334567329944,0.02626123686124148,207.0,9274.0,9067.0
2017-07-01,297.0,7.0,6701.0,2391939.0,2.417,0.20639111522443315,0.08632142857142856,0.061917334567329944,0.02440409400409862,297.0,9571.0,9274.0
2017-08-01,410.0,8.0,6872.0,2398302.0,2.48,0.20419546506247108,0.08857142857142856,0.06125863951874132,0.027312789052687247,410.0,9981.0,9571.0
2017-09-01,319.0,9.0,7125.0,2395952.0,2.793,0.20639111522443315,0.09975,0.061917334567329944,0.03783266543267006,319.0,10300.0,9981.0
2017-10-01,306.0,,,,2.605,0.20529329014345207,0.09303571428571429,0.06158798704303562,0.03144772724267867,306.0,10606.0,10300.0
2017-11-01,327.0,10.0,7637.0,2404923.0,2.63,0.19541286441462286,0.09392857142857143,0.05862385932438685,0.03530471210418458,327.0,10933.0,10606.0
2017-12-01,375.0,,,,2.575,0.18663026376677463,0.09196428571428572,0.05598907913003239,0.03597520658425333,375.0,11308.0,10933.0
2018-01-01,305.0,11.0,8011.0,2357789.0,2.633,0.19915455365193868,0.09403571428571429,0.0597463660955816,0.03428934819013269,305.0,11613.0,11308.0
2018-02-01,274.0,,,,2.685,0.2036299368800721,0.09589285714285714,0.06108898106402163,0.03480387607883551,274.0,11887.0,11613.0
2018-03-01,360.0,12.0,8430.0,2358945.0,2.641,0.1957980162308386,0.09432142857142857,0.058739404869251576,0.035582023702176994,360.0,12247.0,11887.0
2018-04-01,278.0,13.0,8668.0,2369912.0,2.831,0.2013922452660054,0.10110714285714285,0.06041767357980162,0.04068946927734123,278.0,12525.0,12247.0
2018-05-01,241.0,14.0,8901.0,2356484.0,3.008,0.20698647430117223,0.10742857142857143,0.06209594229035167,0.04533262913821976,241.0,12766.0,12525.0
2018-06-01,459.0,15.0,9162.0,2377120.0,2.993,0.21593724075743914,0.10689285714285714,0.06478117222723175,0.04211168491562539,459.0,13225.0,12766.0
2018-07-01,412.0,16.0,9424.0,2391953.0,2.931,0.21705608656447248,0.10467857142857143,0.06511682596934174,0.03956174545922969,412.0,13637.0,13225.0
2018-08-01,433.0,17.0,9599.0,2399194.0,2.905,0.21258070333633902,0.10375,0.0637742110009017,0.03997578899909829,433.0,14070.0,13637.0
2018-09-01,493.0,18.0,9887.0,2405408.0,2.891,0.21593724075743914,0.10325,0.06478117222723175,0.03846882777276825,493.0,14563.0,14070.0
2018-10-01,556.0,19.0,10213.0,2404711.0,2.897,0.21593724075743914,0.1034642857142857,0.06478117222723175,0.03868311348705396,556.0,15119.0,14563.0
2018-11-01,583.0,20.0,10649.0,2405849.0,2.753,0.2036299368800721,0.09832142857142857,0.06108898106402163,0.037232447507406945,583.0,15702.0,15119.0
2018-12-01,703.0,21.0,11074.0,2413914.0,2.562,0.1935603246167719,0.0915,0.05806809738503156,0.03343190261496844,703.0,16405.0,15702.0
2019-01-01,539.0,22.0,11601.0,2372933.0,2.42,0.19724902143522838,0.08642857142857142,0.05917470643056851,0.027253864998002912,539.0,16944.0,16405.0
2019-02-01,323.0,23.0,11978.0,2379260.0,2.378,0.20066952469711094,0.08492857142857144,0.06020085740913328,0.024727714019438157,323.0,17267.0,16944.0
2019-03-01,390.0,24.0,12155.0,2378009.0,2.547,0.19154818266542406,0.09096428571428572,0.05746445479962722,0.0334998309146585,390.0,17657.0,17267.0
2019-04-01,396.0,25.0,12376.0,2381357.0,2.79,0.19952935694315005,0.09964285714285714,0.05985880708294501,0.03978405005991213,396.0,18053.0,17657.0
2019-05-01,358.0,26.0,12645.0,2372745.0,2.937,0.19724902143522838,0.10489285714285713,0.05917470643056851,0.04571815071228862,358.0,18411.0,18053.0
2019-06-01,476.0,27.0,12861.0,2391508.0,2.798,0.21093103448275863,0.09992857142857144,0.06327931034482759,0.03664926108374385,476.0,18887.0,18411.0
2019-07-01,464.0,28.0,13158.0,2400190.0,2.805,0.2120712022367195,0.10017857142857144,0.06362136067101584,0.036557210757555594,464.0,19351.0,18887.0
2019-08-01,356.0,29.0,13404.0,2403253.0,2.747,0.20979086672879774,0.09810714285714285,0.06293726001863932,0.03516988283850353,356.0,19707.0,19351.0
2019-09-01,358.0,30.0,13566.0,2407851.0,2.617,0.21321136999068036,0.09346428571428571,0.06396341099720411,0.0295008747170816,358.0,20065.0,19707.0
2019-10-01,560.0,31.0,13842.0,2407378.0,2.542,0.2120712022367195,0.09078571428571428,0.06362136067101584,0.027164353614698433,560.0,20625.0,20065.0
2019-11-01,382.0,32.0,14096.0,2409946.0,2.565,0.20523019571295437,0.09160714285714286,0.06156905871388631,0.030038084143256552,382.0,21007.0,20625.0
2019-12-01,536.0,33.0,14278.0,2409784.0,2.553,0.19724902143522838,0.09117857142857143,0.05917470643056851,0.032003864998002916,536.0,21543.0,21007.0
2020-01-01,463.0,34.0,14616.0,2364874.0,2.59,0.2038973612374886,0.0925,0.06116920837124658,0.03133079162875342,463.0,22006.0,21543.0
2020-02-01,353.0,35.0,14888.0,2375367.0,2.455,0.2015803457688808,0.08767857142857143,0.06047410373066423,0.027204467697907193,353.0,22359.0,22006.0
2020-03-01,345.0,36.0,15074.0,2371155.0,2.309,0.19926333030027293,0.08246428571428573,0.05977899909008188,0.022685286624203847,345.0,22704.0,22359.0
2020-04-01,253.0,37.0,15209.0,2367542.0,2.074,0.20042183803457686,0.07407142857142857,0.060126551410373055,0.01394487716105551,253.0,22957.0,22704.0
2020-05-01,179.0,38.0,15340.0,2338374.0,2.043,0.21432393084622384,0.07296428571428572,0.06429717925386715,0.008667106460418572,179.0,23136.0,22957.0
2020-06-01,355.0,39.0,15327.0,2333444.0,2.112,0.2212749772520473,0.07542857142857143,0.06638249317561419,0.009046078252957238,355.0,23491.0,23136.0
2020-07-01,522.0,40.0,15482.0,2338125.0,2.143,0.21664094631483163,0.07653571428571428,0.06499228389444948,0.011543430391264792,522.0,24013.0,23491.0
2020-08-01,368.0,41.0,15813.0,2351228.0,2.129,0.21316542311191988,0.07603571428571429,0.06394962693357596,0.012086087352138328,368.0,24381.0,24013.0
2020-09-01,691.0,42.0,15983.0,2353226.0,2.122,0.22011646951774338,0.07578571428571428,0.06603494085532301,0.009750773430391269,691.0,25072.0,24381.0
2020-10-01,983.0,43.0,16414.0,2357730.0,2.078,0.22359199272065514,0.0742142857142857,0.06707759781619654,0.007136687898089161,983.0,26055.0,25072.0
2020-11-01,510.0,44.0,17244.0,2375947.0,2.05,0.22011646951774338,0.0732142857142857,0.06603494085532301,0.007179344858962697,510.0,26565.0,26055.0
2020-12-01,461.0,45.0,17530.0,2383010.0,2.137,0.21200691537761598,0.07632142857142857,0.06360207461328479,0.012719353958143775,461.0,27026.0,26565.0
2021-01-01,1298.0,46.0,17912.0,2342867.0,2.316,0.20791814671814673,0.08271428571428571,0.062375444015444016,0.020338841698841696,1298.0,28324.0,27026.0
2021-02-01,438.0,47.0,18775.0,2351406.0,2.498,0.2135989703989704,0.08921428571428572,0.06407969111969113,0.025134594594594592,438.0,28762.0,28324.0
2021-03-01,1020.0,48.0,19036.0,2347912.0,2.754,0.20450965250965253,0.09835714285714285,0.06135289575289576,0.037004247104247094,1020.0,29782.0,28762.0
2021-04-01,767.0,49.0,19764.0,2359928.0,2.769,0.21019047619047618,0.09889285714285714,0.06305714285714285,0.03583571428571429,767.0,30549.0,29782.0
2021-05-01,832.0,50.0,20312.0,2506566.0,2.937,0.2260967824967825,0.10489285714285713,0.06782903474903475,0.03706382239382239,832.0,31381.0,30549.0
2021-06-01,1677.0,51.0,20923.0,2518210.0,3.027,0.22155212355212356,0.10810714285714286,0.06646563706563706,0.0416415057915058,1677.0,33058.0,31381.0
2021-07-01,830.0,52.0,22381.0,2544219.0,3.089,0.2226882882882883,0.11032142857142857,0.06680648648648649,0.04351494208494208,830.0,33888.0,33058.0
2021-08-01,996.0,53.0,23082.0,2556839.0,3.101,0.2260967824967825,0.11075,0.06782903474903475,0.042920965250965254,996.0,34884.0,33888.0
2021-09-01,1212.0,54.0,23876.0,2561650.0,3.188,0.23291377091377094,0.11385714285714287,0.06987413127413128,0.043983011583011586,1212.0,36096.0,34884.0
2021-10-01,768.0,55.0,24726.0,2574455.0,3.311,0.23404993564993568,0.11825,0.0702149806949807,0.0480350193050193,768.0,36864.0,36096.0
2021-11-01,845.0,56.0,25289.0,2576417.0,3.458,0.22723294723294724,0.12350000000000001,0.06816988416988416,0.05533011583011585,845.0,37709.0,36864.0
2021-12-01,1235.0,57.0,25868.0,2579303.0,3.387,0.22155212355212356,0.12096428571428572,0.06646563706563706,0.05449864864864866,1235.0,38944.0,37709.0
2022-01-01,633.0,58.0,26725.0,2532595.0,3.342,0.24019047619047618,0.11935714285714286,0.07205714285714285,0.04730000000000001,633.0,39577.0,38944.0
2022-02-01,960.0,59.0,27132.0,2538736.0,3.607,0.2470530612244898,0.1288214285714286,0.07411591836734693,0.05470551020408165,960.0,40537.0,39577.0
2022-03-01,1349.0,60.0,27798.0,2537619.0,4.252,0.22532154195011336,0.15185714285714286,0.067596462585034,0.08426068027210885,1349.0,41886.0,40537.0
2022-04-01,618.0,61.0,28886.0,2548486.0,4.014,0.2413342403628118,0.14335714285714288,0.07240027210884355,0.07095687074829933,618.0,42504.0,41886.0
2022-05-01,973.0,62.0,29351.0,2526616.0,4.643,0.2504843537414966,0.16582142857142856,0.07514530612244898,0.09067612244897959,973.0,43477.0,42504.0
2022-06-01,1387.0,63.0,30107.0,2554566.0,4.847,0.2562031746031746,0.17310714285714288,0.07686095238095238,0.0962461904761905,1387.0,44864.0,43477.0
2022-07-01,777.0,64.0,31268.0,2565484.0,4.49,0.2504843537414966,0.16035714285714286,0.07514530612244898,0.08521183673469389,777.0,45641.0,44864.0
2022-08-01,1138.0,65.0,31833.0,2569650.0,3.971,0.2424780045351474,0.14182142857142857,0.07274340136054422,0.06907802721088435,1138.0,46779.0,45641.0
2022-09-01,1148.0,66.0,32680.0,2569034.0,3.456,0.27450340136054424,0.12342857142857143,0.08235102040816326,0.041077551020408165,1148.0,47927.0,46779.0
2022-10-01,998.0,67.0,33369.0,2576987.0,3.453,0.266497052154195,0.12332142857142857,0.07994911564625849,0.043372312925170076,998.0,48925.0,47927.0
2022-11-01,1008.0,68.0,34150.0,2412629.0,3.68,0.2710721088435374,0.13142857142857142,0.08132163265306121,0.050106938775510215,1008.0,49933.0,48925.0
2022-12-01,1223.0,69.0,34780.0,2412650.0,3.246,0.26077823129251704,0.11592857142857142,0.0782334693877551,0.03769510204081632,1223.0,51156.0,49933.0
2023-01-01,1289.0,70.0,35523.0,2413926.0,3.266,0.23740996128256214,0.11664285714285715,0.07122298838476863,0.04541986875808851,1289.0,52445.0,51156.0
2023-02-01,1250.0,71.0,36535.0,2410622.0,3.281,0.2377121377288276,0.11717857142857144,0.07131364131864827,0.045864930109923166,1250.0,53695.0,52445.0
2023-03-01,1407.0,72.0,37494.0,2406032.0,3.258,0.21333657106341392,0.11635714285714285,0.06400097131902417,0.05235617153811868,1407.0,55102.0,53695.0
2023-04-01,1396.0,73.0,38445.0,2408379.0,3.436,0.19953718001729126,0.1227142857142857,0.05986115400518738,0.06285313170909833,1396.0,56498.0,55102.0
2023-05-01,1710.0,74.0,39583.0,2393562.0,3.483,0.20618506183513138,0.12439285714285715,0.06185551855053941,0.06253733859231775,1710.0,58208.0,56498.0
2023-06-01,1755.0,75.0,40880.0,2409129.0,3.496,0.2178692177573958,0.12485714285714286,0.06536076532721874,0.05949637752992412,1755.0,59963.0,58208.0
2023-07-01,1995.0,76.0,42248.0,2419719.0,3.538,0.2243156486110589,0.12635714285714286,0.06729469458331767,0.05906244827382519,1995.0,61958.0,59963.0
2023-08-01,1947.0,77.0,43988.0,2418903.0,3.773,0.2249200015035898,0.13475,0.06747600045107693,0.06727399954892307,1947.0,63905.0,61958.0
2023-09-01,2093.0,78.0,45486.0,2418862.0,3.72,0.2339852948915536,0.13285714285714287,0.07019558846746607,0.0626615543896768,2093.0,65998.0,63905.0
2023-10-01,2002.0,79.0,46958.0,2420261.0,3.56,0.22864684434086383,0.12714285714285714,0.06859405330225915,0.05854880384059799,2002.0,68000.0,65998.0
2023-11-01,1756.0,80.0,48707.0,2420316.0,3.322,0.22884829530504078,0.11864285714285715,0.06865448859151223,0.04998836855134492,1756.0,69756.0,68000.0
2023-12-01,2279.0,81.0,49878.0,2420488.0,3.156,0.22683378566327106,0.11271428571428573,0.06805013569898131,0.04466415001530441,2279.0,72035.0,69756.0
2024-01-01,2509.0,82.0,51525.0,2421392.0,3.032,0.2369800637794466,0.10828571428571429,0.07109401913383398,0.03719169515188031,2509.0,74544.0,72035.0
2024-02-01,1731.0,83.0,53432.0,2415544.0,3.103,0.24496701985392455,0.11082142857142858,0.07349010595617736,0.037331322615251225,1731.0,76275.0,74544.0
2024-03-01,2190.0,84.0,54193.0,2400732.0,3.239,0.23900207797551698,0.11567857142857142,0.0717006233926551,0.04397794803591633,2190.0,78465.0,76275.0
2024-04-01,2535.0,85.0,55440.0,2398355.0,3.434,0.23222833041868124,0.12264285714285715,0.06966849912560437,0.05297435801725278,2535.0,81000.0,78465.0
2024-05-01,2280.0,86.0,57631.0,2375818.0,3.549,0.23859767513630292,0.12675,0.07157930254089087,0.05517069745910913,2280.0,83280.0,81000.0
2024-06-01,2699.0,87.0,59202.0,2392720.0,3.384,0.24779783972842306,0.12085714285714286,0.07433935191852692,0.04651779093861594,2699.0,85979.0,83280.0
2024-07-01,2259.0,88.0,61661.0,2408276.0,3.417,0.25285287521859895,0.12203571428571428,0.07585586256557968,0.0461798517201346,2259.0,88238.0,85979.0
2024-08-01,2541.0,89.0,63377.0,2411270.0,3.301,0.2548748894146693,0.11789285714285715,0.07646246682440079,0.041430390318456356,2541.0,90779.0,88238.0
2024-09-01,2323.0,90.0,64858.0,2413775.0,3.067,0.2525495730891884,0.10953571428571429,0.07576487192675652,0.033770842358957776,2323.0,93102.0,90779.0
2024-10-01,2573.0,91.0,66154.0,2413298.0,2.945,0.2525495730891884,0.10517857142857143,0.07576487192675652,0.02941369950181491,2573.0,95675.0,93102.0
2024-11-01,2158.0,92.0,68172.0,2416490.0,2.895,0.2496176525048864,0.10339285714285715,0.07488529575146592,0.028507561391391226,2158.0,97833.0,95675.0
2024-12-01,2958.0,93.0,69738.0,2416231.0,2.916,0.24638242979117378,0.10414285714285713,0.07391472893735213,0.03022812820550501,2958.0,100791.0,97833.0
2025-01-01,2461.0,94.0,71754.0,2419499.0,2.959,0.24638242979117378,0.10567857142857143,0.07391472893735213,0.0317638424912193,2461.0,103252.0,100791.0
2025-02-01,1873.0,95.0,73714.0,2420910.0,2.977,0.24638242979117378,0.10632142857142857,0.07391472893735213,0.03240669963407644,1873.0,105125.0,103252.0
2025-03-01,2314.0,96.0,74860.0,2417698.0,2.901,0.24638242979117378,0.10360714285714286,0.07391472893735213,0.02969241391979073,2314.0,107439.0,105125.0
2025-04-01,2453.0,97.0,76171.0,2416833.0,2.952,0.24638242979117378,0.10542857142857143,0.07391472893735213,0.0315138424912193,2453.0,109892.0,107439.0
2025-05-01,1738.0,98.0,77835.0,2410788.0,2.981,0.24638242979117378,0.1064642857142857,0.07391472893735213,0.03254955677693358,1738.0,111630.0,109892.0
2025-06-01,2198.0,99.0,79103.0,2414098.0,2.981,0.24638242979117378,0.1064642857142857,0.07391472893735213,0.03254955677693358,2198.0,113828.0,111630.0
2025-07-01,2686.0,100.0,80431.0,2421034.0,2.981,0.24638242979117378,0.1064642857142857,0.07391472893735213,0.03254955677693358,2686.0,116514.0,113828.0
2025-08-01,3265.0,101.0,82366.0,2426029.0,3.001,0.24638242979117378,0.10717857142857143,0.07391472893735213,0.0332638424912193,3265.0,119779.0,116514.0
