date,DMV_ID,is_train,stock_ev_t_obs,flow_ev_t_obs,adopt_ev_cum_t_obs,stock_ev_t_hat_fit,flow_ev_t_hat_fit,stock_ev_t_hat_anchor,flow_ev_t_hat_anchor,stock_ev_t_hat_cov_fit,flow_ev_t_hat_cov_fit,stock_ev_t_hat_cov_anchor,flow_ev_t_hat_cov_anchor,stock_ev_t_hat_cov_policy_fit,flow_ev_t_hat_cov_policy_fit,stock_ev_t_hat_cov_policy_anchor,flow_ev_t_hat_cov_policy_anchor
2021-11-01,56.0,1,25289.0,768.0,36864.0,27143.984372004626,1121.3207345260482,,,25041.180953752555,1055.429796315575,,,26199.094379441158,1036.5707008404047,,
2021-12-01,57.0,1,25868.0,845.0,37709.0,27974.044018119374,1141.0242623518825,,,25829.78505047887,1075.478754429085,,,26954.547850263058,1055.5933183037544,,
2022-01-01,58.0,1,26725.0,1235.0,38944.0,28816.07367025607,1162.5035274336087,,,26630.182426636005,1096.3063733636718,,,27720.581954315327,1074.8285136433396,,
2022-02-01,59.0,1,27132.0,633.0,39577.0,29679.473245700334,1193.5198395707775,,,27454.99563820946,1129.8916534533612,,,28510.230177208417,1107.21840754823,,
2022-03-01,60.0,1,27798.0,960.0,40537.0,30548.705757419157,1209.2439809815353,,,28293.08645487649,1152.6184138473961,,,29332.919308090404,1149.3056166707033,,
2022-04-01,61.0,1,28886.0,1349.0,41886.0,31431.60316298467,1232.8669027552676,,,29143.4083629665,1174.450770346456,,,30150.62114709321,1153.7431463785372,,
2022-05-01,62.0,1,29351.0,618.0,42504.0,32337.12463786158,1265.6055465939546,,,30023.26496313236,1213.7268482926804,,,31024.551874691835,1219.339721570309,,
2022-06-01,63.0,1,30107.0,973.0,43477.0,33247.09233948433,1280.4255318149862,,,30910.287698662378,1230.9727223667057,,,31920.965559246542,1251.8345297565063,,
2022-07-01,64.0,1,31268.0,1387.0,44864.0,34169.741562606156,1303.531748275771,,,31809.22833673186,1253.0524596894309,,,32795.498796090134,1240.223500624007,,
2022-08-01,65.0,1,31833.0,777.0,45641.0,35114.27874033022,1335.9896788129122,,,32729.47319459106,1284.6550471287221,,,33674.72705643733,1254.9372777731655,,
2022-09-01,66.0,1,32680.0,1138.0,46779.0,36065.93176996119,1353.9262575876069,,,33653.55534730647,1299.0347732340265,,,34554.7168480382,1265.7713494032446,,
2022-10-02,67.0,1,33369.0,1186.0,47965.0,37032.633225926686,1379.8769308102062,,,34596.061445902145,1328.045110855922,,,35451.421798330346,1292.567772660819,,
2022-11-02,68.0,1,34150.0,992.0,48957.0,38014.901359040145,1406.5182513543066,,,35558.60824226984,1358.8832672189155,,,36366.08843019554,1320.8022095863573,,
2022-12-02,69.0,1,34780.0,1010.0,49967.0,39007.8833462031,1428.4850824490943,,,36532.698704833216,1381.4539805511226,,,37291.93877750413,1342.4644514783818,,
2023-01-03,70.0,1,35523.0,1268.0,51235.0,40011.558711146754,1450.55417642297,,,37521.92842993785,1407.7525358004666,,,38263.619550236894,1398.9015252854092,,
2023-02-03,71.0,1,36535.0,1293.0,52528.0,41031.01908822115,1477.8374093163332,,,38531.12709086459,1439.054201468785,,,39253.564384229576,1428.297273568748,,
2023-03-02,72.0,1,37494.0,1212.0,53740.0,42066.13627650262,1505.1732762059376,,,39561.54761723369,1471.8375631896968,,,40280.75007463903,1476.8790522016566,,
2023-04-02,73.0,1,38445.0,1407.0,55147.0,43114.57351678703,1530.3517501267033,,,40611.60669303489,1503.2807290389599,,,41379.454800797364,1560.1656457137856,,
2023-05-02,74.0,1,39583.0,1398.0,56545.0,44179.689174932464,1559.0411859578896,,,41683.566547404684,1537.211105512502,,,42492.98049581268,1587.5735026578286,,
2023-06-02,75.0,1,40880.0,1718.0,58263.0,45260.53398338236,1586.9724241114973,,,42776.204124699565,1570.1693241881917,,,43603.594545235865,1597.4185358817203,,
2023-07-02,76.0,1,42248.0,1759.0,60022.0,46362.536634557626,1620.5125496464095,,,43897.141898695,1610.9869030185807,,,44735.444748296155,1631.3780121870732,,
2023-08-02,77.0,1,43988.0,2001.0,62023.0,47485.35886400538,1653.9567974153972,,,45048.33354422736,1654.0823670033494,,,45955.112562095426,1732.1622294200959,,
2023-09-02,78.0,1,45486.0,1945.0,63968.0,48632.260744957726,1690.8996299068865,,,46232.201054539604,1699.9464160734321,,,47162.310416960536,1733.6649256590638,,
2023-10-02,79.0,1,46958.0,2100.0,66068.0,49800.80776215881,1725.6838064079523,,,47446.733992388596,1744.1743663767247,,,48370.04830916811,1748.0347608866005,,
2023-11-02,80.0,1,48707.0,1996.0,68064.0,50992.279073747646,1761.9951102258121,,,48693.9133405888,1790.7346061698233,,,49569.086750182185,1753.1712943082778,,
2023-12-02,81.0,1,49878.0,1750.0,69814.0,52203.41563853472,1795.3099962151828,,,49971.13099533286,1835.0607431985816,,,50779.308077994094,1778.0905038048427,,
2024-01-02,82.0,1,51525.0,2295.0,72109.0,53428.92551194234,1823.5582250360192,,,51271.7876788643,1873.1317247757863,,,52054.3255414826,1856.7510746213832,,
2024-02-02,83.0,1,53432.0,2516.0,74625.0,54676.08086509801,1859.2432872660002,,,52608.4975307147,1924.085366102228,,,53358.51603440042,1900.5308511956841,,
2024-03-02,84.0,1,54193.0,1709.0,76334.0,55946.29614258221,1896.5907671894245,,,53986.04685479441,1980.2383405942858,,,54739.256614019316,1992.021894632218,,
2024-04-02,85.0,1,55440.0,2202.0,78536.0,57226.269892657816,1920.9009725290096,,,55386.30616972246,2018.7296954104258,,,56242.97155553384,2130.8141798872216,,
2024-05-02,86.0,1,57631.0,2549.0,81085.0,58521.64105450501,1950.9619112364558,,,56818.05266856185,2066.25841156446,,,57806.170241211374,2207.524655885534,,
2024-06-02,87.0,1,59202.0,2268.0,83353.0,59835.195582002256,1983.9851983478372,,,58285.80433409465,2118.6658313117614,,,59276.187405190714,2132.2513186576793,,
2024-07-02,88.0,1,61661.0,2717.0,86070.0,61161.48363810915,2011.7669591533254,,,59783.95783014628,2165.8823942275885,,,60766.85243223636,2169.7398679325365,,
2024-08-02,89.0,1,63377.0,2240.0,88310.0,62503.87442967846,2043.0638035842187,,,61320.025318887914,2220.9594061921266,,,62243.01593261823,2172.3155717785057,,
2024-09-02,90.0,1,64858.0,2551.0,90861.0,63855.061713725045,2067.238879825029,,,62882.72063579087,2265.1846007019008,,,63695.25593224231,2165.3031703681263,,
2024-10-02,91.0,1,66154.0,2318.0,93179.0,65216.51004535708,2092.9792848065445,,,64477.834530058244,2315.505595885914,,,65154.25455468419,2188.6988221488687,,
2024-11-02,92.0,1,68172.0,2579.0,95758.0,66584.09680501874,2114.714621977096,,,66100.15942851597,2360.9904088578983,,,66628.06979216229,2220.2298937107425,,
2024-12-02,93.0,1,69738.0,2147.0,97905.0,67958.34816108868,2137.046450065922,69175.7781872542,,67754.12266471733,2411.214287786127,69175.7781872542,,68127.40306321658,2262.6321246636157,69175.7781872542,
2025-01-02,94.0,0,71754.0,2982.0,100887.0,,,70537.44302673088,2154.1505343583403,,,70835.72533630804,2452.4328439354954,,,70681.46942959333,2298.1769372207864
2025-02-05,95.0,0,73714.0,2680.0,103567.0,,,71899.31168412609,2169.9537417566185,,,72522.9098495035,2498.6867541045976,,,72203.27079825409,2331.5364361079455
2025-03-05,96.0,0,74860.0,1818.0,105385.0,,,73260.12265694581,2184.4977816224437,,,74236.69273923963,2544.6137110583677,,,73729.07148423043,2352.969685454593
2025-04-03,97.0,0,76171.0,2206.0,107591.0,,,74618.59150862726,2197.745267969054,,,75977.46826198268,2591.23963854842,,,75273.53839050446,2389.11565442392
2025-05-03,98.0,0,77835.0,2465.0,110056.0,,,75973.41396828681,2209.661651822038,,,77744.87442635444,2637.81280537777,,,76833.32486124986,2422.128809939918
2025-06-10,99.0,0,79103.0,2063.0,112119.0,,,77323.26918001127,2220.215406274188,,,79538.47474283216,2684.2545663869037,,,78403.34736549003,2450.2339371771614
2025-07-07,100.0,0,80431.0,2197.0,114316.0,,,78666.82308671053,2229.3781982709115,,,81357.93221427381,2730.6594134823035,,,79983.12229442815,2477.972720798091
2025-08-08,101.0,0,82366.0,2813.0,117129.0,,,80002.7319321609,2237.125045566632,,,83202.96359068851,2777.077233136886,,,81574.35468473216,2507.528265989334
2025-09-08,102.0,0,83863.0,2650.0,119779.0,,,81329.6458636025,2243.434457398902,,,85073.27200942647,2823.49116774718,,,83180.00238958247,2540.17292236008
2025-10-08,,0,,,119779.0,,,82646.21261612998,2248.288557553316,,,86968.17286302522,2869.5100716077677,,,84792.58925590036,2565.5065691584578
2025-11-08,,0,,,119779.0,,,83951.08125914821,2251.6731886373054,,,88887.15723419437,2915.301791948672,,,86411.09118196585,2589.8956100711757
2025-12-08,,0,,,119779.0,,,85242.90598437085,2253.577996542969,,,90829.67113272352,2960.8154256346934,,,88034.45184329365,2613.296090105348
2026-01-08,,0,,,119779.0,,,86520.34991423231,2253.996494256059,,,92795.11480589937,3005.998863587133,,,89661.5841501365,2635.6651426239914
2026-02-08,,0,,,119779.0,,,87782.08890917191,2252.926104357851,,,94782.84214301861,3050.798876979758,,,91291.37184401808,2656.9611450723305
2026-03-08,,0,,,119779.0,,,89026.81535204232,2250.3681797662052,,,96792.16018084268,3095.161211358574,,,92922.67123062581,2677.143873628433
2026-04-08,,0,,,119779.0,,,90253.24188789698,2246.3280024689043,,,98822.3287167134,3139.030688637128,,,94554.31304551162,2696.174655862636
2026-05-08,,0,,,119779.0,,,91460.10509762335,2240.8147602132776,,,100872.56003587134,3182.351316867128,,,96185.1044481548,2714.0165204739974
2026-06-08,,0,,,119779.0,,,92646.16908431286,2233.841501328199,,,102942.01875928933,3225.066407629737,,,97813.8311390545,2730.6343431638034
2026-07-08,,0,,,119779.0,,,93810.22895188545,2225.425068064569,,,105029.82181805017,3267.1187008363504,,,99439.2595936394,2745.9949877063577
2026-08-08,,0,,,119779.0,,,94951.11415631253,2215.5860090453893,,,107135.03855995834,3308.4504966692944,,,101060.13940592254,2760.0674412862163
2026-09-08,,0,,,119779.0,,,96067.69171079563,2204.348471613393,,,109256.69099368196,3349.0037943332904,,,102675.20573399762,2772.82294318885
2026-10-08,,0,,,119779.0,,,97158.8692274454,2191.7400750502156,,,111393.75417527035,3388.7204372280708,,,104283.18183867745,2784.2351059586294
2026-11-08,,0,,,119779.0,,,98223.59777935193,2177.791765813567,,,113545.15674138731,3427.542264091879,,,105882.78170582464,2794.280028173848
2026-12-08,,0,,,119779.0,,,99260.87456842493,2162.5376560954783,,,115709.78159303898,3465.411265605209,,,107472.7127422268,2802.9363980332337
2027-01-08,,0,,,119779.0,,,100269.74538599224,2146.0148471434313,,,117886.46673296322,3502.269745884735,,,109051.67853423332,2810.1855870016448
2027-02-08,,0,,,119779.0,,,101249.30685485425,2128.263238905312,,,120074.00625918162,3538.060488239585,,,110618.38165780297,2816.0117328240744
2027-03-08,,0,,,119779.0,,,102198.7084432809,2109.3253276573805,,,122271.1515165048,3572.726924506533,,,112171.5265281196,2820.4018112861513
2027-04-08,,0,,,119779.0,,,103117.15424328313,2089.2459933508585,,,124476.61240702371,3606.2133072281117,,,113709.82227652364,2823.345696175344
2027-05-08,,0,,,119779.0,,,104003.90450736658,2068.072278466828,,,126689.05885982417,3638.4648838886446,,,115231.9856421835,2824.836206979377
2027-06-08,,0,,,119779.0,,,104858.276939865,2045.8531602007606,,,128907.1224593282,3669.4280723785455,,,116736.74386569954,2824.869143946013
2027-07-08,,0,,,119779.0,,,105679.64774082482,2022.6393178074097,,,131129.39823080428,3699.0506368175343,,,118222.83757169574,2823.4433102204675
2027-08-08,,0,,,119779.0,,,106467.45240225454,1998.4828969246785,,,133354.4465807012,3727.281862833355,,,119689.02362741527,2820.560520872241
2027-09-08,,0,,,119779.0,,,107221.18625834121,1973.4372726623824,,,135580.79538855626,3754.0727313647035,,,121134.07796439325,2816.2255987210683
