zip,pooled_rmse_flow,indep_rmse_flow,pooled_poisson_nll_flow,indep_poisson_nll_flow,pooled_rmse_stock,indep_rmse_stock,flow_rmse_delta,stock_rmse_delta
11590,12.969740878671006,9.80328550117004,4.731449697719897,3.8504401755416597,204.7083482277271,277.48653928135474,3.1664553775009665,-72.77819105362764
11704,5.363917240731878,6.631642995564852,3.1532917558930045,3.5041081970149466,55.46206609841259,88.92063715776897,-1.2677257548329743,-33.45857105935637
11717,5.67247848620853,2.1686886581344593,3.451026022883839,2.4136366252165584,42.020476907346605,65.67977500427799,3.503789828074071,-23.65929809693138
11735,13.607363762140082,9.729139848397372,5.834382548880356,4.106556997501952,82.9068541088152,129.26812553281997,3.87822391374271,-46.36127142400477
11743,8.544920169144289,12.033516528765341,3.559679582422831,4.1060271465557605,158.34764901970274,251.3696658807096,-3.4885963596210523,-93.02201686100685
11746,23.259923363213783,25.683371448458566,6.279916625162365,6.942428789966292,257.5941993278021,352.238502116386,-2.4234480852447824,-94.6443027885839
11747,8.573490013446314,11.07887367024192,3.690425013471839,4.302392781674906,81.26574618534444,132.6096314387749,-2.5053836567956065,-51.34388525343046
11757,4.992969933402328,4.32636849612361,3.0238018928866612,2.8904596996441856,60.007366446988506,92.66941917147093,0.6666014372787181,-32.66205272448243
