date,DMV_ID,is_train,stock_ev_t_obs,flow_ev_t_obs,adopt_ev_cum_t_obs,stock_ev_t_hat_fit,flow_ev_t_hat_fit,stock_ev_t_hat_anchor,flow_ev_t_hat_anchor,stock_ev_t_hat_cov_fit,flow_ev_t_hat_cov_fit,stock_ev_t_hat_cov_anchor,flow_ev_t_hat_cov_anchor,stock_ev_t_hat_cov_policy_fit,flow_ev_t_hat_cov_policy_fit,stock_ev_t_hat_cov_policy_anchor,flow_ev_t_hat_cov_policy_anchor
2013-12-01,,1,,126.0,2458.0,892.0097018004468,73.84796694419622,,,1784.6221017793716,102.30613284291356,,,1669.6531817522937,98.76911607747516,,
2014-01-01,,1,,126.0,2584.0,958.9569396505271,77.79153122940389,,,1868.8583900955182,105.93220216535524,,,1751.8017241597531,102.4467621556273,,
2014-02-01,,1,,114.0,2698.0,1029.0318228715646,81.73306403534784,,,1955.6955642180728,109.55716094074752,,,1836.6277894675304,106.12297699029574,,
2014-03-01,4.0,1,2517.0,137.0,2835.0,1101.819193660182,85.29746228353704,,,2044.7558136920054,112.83592861308938,,,1923.7474776656347,109.4478428553953,,
2014-04-01,,1,,135.0,2970.0,1178.003008819816,89.57879344619698,,,2136.6724153132564,116.77499933598155,,,2013.8021610957176,113.44196497358234,,
2014-05-01,,1,,140.0,3110.0,1257.4771267611754,93.79527409423982,,,2231.3518549996998,120.65528107067614,,,2106.6961950566533,117.37612356014009,,
2014-06-01,,1,,135.0,3245.0,1340.3552495250642,98.16545747881725,,,2328.9029120974246,124.67793038091241,,,2202.539035308673,121.4542563097008,,
2014-07-01,,1,,140.0,3385.0,1426.4375409037789,102.377187643888,,,2429.145711412392,128.55561517310204,,,2301.147511745806,125.38506802586726,,
2014-08-01,,1,,140.0,3525.0,1515.838574140067,106.74244460167957,,,2532.189800430334,132.5755713577776,,,2402.631852326281,129.459729946874,,
2014-09-01,,1,,135.0,3660.0,1608.5154948010704,111.10519356038014,,,2637.9997524138316,136.59415649671317,,,2506.9553277786986,133.53262490061695,,
2014-10-01,,1,,140.0,3800.0,1704.2702897363786,115.30975481478394,,,2746.3971229902,140.46792226657712,,,2613.9362883528224,137.45838588510196,,
2014-11-01,,1,,135.0,3935.0,1803.218802052436,119.66757734669866,,,2857.4925827738703,144.48381427995199,,,2723.686089751163,141.52781001029098,,
2014-12-01,,1,,139.0,4074.0,1905.1641934959794,123.8673881181304,,,2971.108607510778,148.354983107311,,,2836.024060756744,145.4502241243847,,
2015-01-01,,1,,139.0,4213.0,2010.1920326776954,128.18920100138266,,,3087.3279235371215,152.3395211503999,,,2951.0332395348096,149.48714116299405,,
2015-02-01,,1,,126.0,4339.0,2118.262373527752,132.50854158614325,,,3204.5138410563395,154.71901799272038,,,3062.7820026768854,147.62490905961272,,
2015-03-01,5.0,1,3881.0,135.0,4474.0,2228.932124522219,136.4217787880571,,,3327.264272967655,161.70817885103617,,,3190.5025531090496,164.95524252901222,,
2015-04-01,,1,,130.0,4604.0,2342.446946871848,140.61227861286355,,,3454.594490238954,167.7802592986177,,,3332.33359500649,180.61845154507154,,
2015-05-01,,1,,135.0,4739.0,2458.6148448316094,144.64537064431505,,,3587.31368530541,174.7172093068065,,,3498.2201674474154,206.39824296321666,,
2015-06-01,,1,,130.0,4869.0,2577.5563946256066,148.83129273098476,,,3722.54921632243,178.84703206750703,,,3668.1197693222753,212.4279799011259,,
2015-07-01,,1,,135.0,5004.0,2699.080638312305,152.8599765701564,,,3860.2894327700724,182.9957957751892,,,3843.2377668404056,219.71187003850577,,
2015-08-01,,1,,135.0,5139.0,2823.3088382108617,157.04132091868937,,,3997.384922557336,184.02559722170847,,,3999.18796871556,202.6730096943891,,
2015-09-01,,1,,130.0,5269.0,2950.205789871913,161.22033321194516,,,4132.717413907342,183.9292888543391,,,4135.604819816431,185.03556850302164,,
2015-10-01,,1,,135.0,5404.0,3079.5820665578267,165.24236317597746,,,4268.308700307659,185.8333409427649,,,4266.730181835568,181.4025191806704,,
2015-11-01,,1,,130.0,5534.0,3211.559931340044,169.41679773109652,,,4405.810626691371,189.39238417383393,,,4399.076959076488,184.21804474938867,,
2015-12-01,,1,,135.0,5669.0,3345.9509435453747,173.434419502849,,,4545.233459117845,192.9849213960764,,,4533.142362820942,187.54563052468012,,
2016-01-01,,1,,135.0,5804.0,3482.8780012302595,177.60427631983129,,,4685.485864375569,195.50947814460386,,,4665.08474539555,187.0524622222244,,
2016-02-01,,1,,126.0,5930.0,3622.3079412608463,181.77180108153638,,,4825.481492637021,196.95777030475523,,,4792.871547565277,184.50092480355696,,
2016-03-01,6.0,1,4730.0,196.0,6126.0,3763.9303967114606,185.65938682703327,,,4967.918031851403,201.100628738332,,,4924.057650919318,189.45374897079083,,
2016-04-01,,1,,207.0,6333.0,3909.8744448291536,191.70270455260305,,,5116.078636090407,208.5563157577115,,,5064.465805115334,200.27064860105764,,
2016-05-01,,1,,214.0,6547.0,4060.4213759262248,198.07985082929744,,,5270.238486209262,216.35677193424868,,,5215.615196985702,212.71884889462578,,
2016-06-01,,1,,207.0,6754.0,4215.725120190367,204.66688522028414,,,5429.136870465204,222.96945008414946,,,5373.088846752555,220.88065221941727,,
2016-07-01,,1,,214.0,6968.0,4375.50680897378,211.03288024204065,,,5591.658636990342,228.52458342386996,,,5533.280266758555,225.5128528219757,,
2016-08-01,,1,,214.0,7182.0,4539.921514263845,217.60838628251187,,,5757.150347341864,233.47032831292054,,,5693.541797504726,227.53043425881003,,
2016-09-01,,1,,207.0,7389.0,4708.9070517795835,224.17803230633154,,,5926.093576807925,238.93375453483034,,,5855.9588678993205,231.6342969504945,,
2016-10-01,,1,,214.0,7603.0,4882.187382649265,230.5272077392863,,,6099.375150947959,245.3259669426207,,,6024.002865093425,239.23575200638462,,
2016-11-01,,1,,207.0,7810.0,5059.91923667761,237.0853254125905,,,6277.764407454637,252.54025893852477,,,6200.188621577492,249.42044693093558,,
2016-12-01,,1,,214.0,8024.0,5241.828402546378,243.4233495906074,,,6461.076418400998,259.63171785459963,,,6385.060831320739,260.2488163920548,,
2017-01-01,,1,,214.0,8238.0,5428.072661204784,249.96993891339613,,,6649.2851582688,266.75699790350154,,,6578.573308782908,271.13660280509947,,
2017-02-01,,1,,194.0,8432.0,5618.593450274371,256.5106682195333,,,6840.210479195661,271.7616603450402,,,6771.040266611417,272.4436428733434,,
2017-03-01,,1,,214.0,8646.0,5812.722432121259,262.43505030212975,,,7034.374229631828,277.32119711303784,,,6966.971126441218,278.2473940402932,,
2017-04-01,,1,,207.0,8853.0,6011.020916269543,268.96460724007136,,,7232.627469369155,283.7711637376051,,,7307.862589551007,425.58995765296504,,
2017-05-01,,1,,214.0,9067.0,6213.219054199759,275.2750049123871,,,7432.956938922033,288.25758740057006,,,7621.654098324765,402.63427106313577,,
2017-06-01,,1,,207.0,9274.0,6419.47706816139,281.7930334998133,,,7636.311098528872,293.71771233373755,,,7926.392145211468,397.39561878433204,,
2017-07-01,7.0,1,6701.0,297.0,9571.0,6629.526819473263,288.0922799171912,,,7842.366846830451,298.89150751034884,,,8130.245344579736,300.2155166039953,,
2017-08-01,8.0,1,6872.0,410.0,9981.0,6846.051437242205,297.12075215106165,,,8055.398683891096,308.3726463631147,,,8345.328224543166,313.92347058093657,,
2017-09-01,9.0,1,7125.0,319.0,10300.0,7072.388735099455,309.5657539217365,,,8281.632939529081,324.1649243731062,,,8597.413544111512,353.54070444928544,,
2017-10-01,,1,,306.0,10606.0,7305.642357014811,319.23369385991,,,8511.513850155421,330.5619425420837,,,8837.757968450638,344.8644475939554,,
2017-11-01,10.0,1,7637.0,327.0,10933.0,7545.321992842353,328.4954064228328,,,8748.786701233896,340.7485790968594,,,9100.083842538827,369.7677999236263,,
2017-12-01,,1,,375.0,11308.0,7791.9718851141115,338.3794835157682,,,8992.669616228688,350.24320402506805,,,9370.666021430729,381.21323903143593,,
2018-01-01,11.0,1,8011.0,305.0,11613.0,8046.941326475721,349.6975916889724,,,9243.457605978969,360.1131993134462,,,9645.319331401282,388.57387752822433,,
2018-02-01,,1,,274.0,11887.0,8308.003192054837,358.88971697397426,,,9499.989503761997,368.9059738903325,,,9926.895063717344,398.83530063225373,,
2018-03-01,12.0,1,8430.0,360.0,12247.0,8574.138983663555,367.137410569984,,,9761.427055620727,376.93032404646874,,,10215.774143415338,409.5618056811596,,
2018-04-01,13.0,1,8668.0,278.0,12525.0,8847.861106289336,377.9591936198181,,,10031.965497797191,389.2095492040655,,,10532.348398470029,440.7689265750802,,
2018-05-01,14.0,1,8901.0,241.0,12766.0,9126.601022421284,386.3046673027541,,,10309.094593831795,399.0891787666442,,,10872.882190143624,468.5771030588002,,
2018-06-01,15.0,1,9162.0,459.0,13225.0,9409.17899899217,393.5314099734656,,,10588.164859280088,404.3994474348373,,,11201.570547954105,460.8715886775357,,
2018-07-01,16.0,1,9424.0,412.0,13637.0,9702.064873036466,407.2746495449329,,,10875.596592735857,416.15361377940496,,,11527.443678624359,462.05227433430116,,
2018-08-01,17.0,1,9599.0,433.0,14070.0,10003.703110904185,419.5876700948311,,,11171.248613904121,427.86825142758846,,,11861.132093202828,473.8292459083473,,
2018-09-01,18.0,1,9887.0,493.0,14563.0,10314.5915050706,432.50488689663297,,,11474.773203514582,439.33510505442706,,,12196.100513727535,479.16595107844864,,
2018-10-01,19.0,1,10213.0,556.0,15119.0,10636.378306766273,447.1828104420939,,,11788.472929036008,453.2002341245879,,,12541.835733175862,494.0050104468204,,
2018-11-01,20.0,1,10649.0,583.0,15702.0,10970.769384602201,463.69909614474085,,,12113.26170913912,468.10298249199684,,,12894.905283471926,505.5424953002773,,
2018-12-01,21.0,1,11074.0,703.0,16405.0,11318.37107158061,480.9749468918342,,,12448.792133146286,482.79313145226814,,,13246.261199540333,508.1211796191426,,
2019-01-01,22.0,1,11601.0,539.0,16944.0,11682.520844390285,501.7488776496009,,,12797.411918139924,499.9615852426397,,,13573.726937595378,488.5024872485014,,
2019-02-01,23.0,1,11978.0,323.0,17267.0,12058.128429662167,517.6337125560582,,,13155.836557266266,514.0046614694294,,,13910.17047997866,501.4613408052115,,
2019-03-01,24.0,1,12155.0,390.0,17657.0,12438.670997169216,527.1350115498536,,,13522.211373221748,526.3122594490533,,,14260.804701958508,519.7422141203213,,
2019-04-01,25.0,1,12376.0,396.0,18053.0,12826.041618492618,538.5893774310147,,,13897.545316200598,539.7254590940505,,,14623.985093581523,536.5510956648332,,
2019-05-01,26.0,1,12645.0,358.0,18411.0,13220.31359096497,550.200050301113,,,14281.908896282242,553.3180862457934,,,15004.555560943574,558.3564089382019,,
2019-06-01,27.0,1,12861.0,476.0,18887.0,13620.271588233109,560.6792975608537,,,14667.55774119314,559.2761157527408,,,15375.160411762938,553.0174436429745,,
2019-07-01,28.0,1,13158.0,464.0,19351.0,14029.275139156754,574.5871995215739,,,15061.635558975127,572.3934784554333,,,15745.727449146725,557.4851279861459,,
2019-08-01,29.0,1,13404.0,356.0,19707.0,14446.835750901468,588.1165767764719,,,15463.162893386063,584.6338571811538,,,16123.473934847583,569.1696143784613,,
2019-09-01,30.0,1,13566.0,358.0,20065.0,14869.68163791367,598.4781979270502,,,15867.393916625939,592.2189729781841,,,16502.561197811014,575.1027113273316,,
2019-10-01,31.0,1,13842.0,560.0,20625.0,15297.790403732446,608.881676486906,,,16275.695416408778,601.2037456327213,,,16885.07503802138,583.137908287311,,
2019-11-01,32.0,1,14096.0,382.0,21007.0,15736.935295335432,625.122383617516,,,16695.5306197525,617.7012306882682,,,17280.233304013123,600.4326111862077,,
2019-12-01,33.0,1,14278.0,536.0,21543.0,16181.796897484915,636.1778433177102,,,17121.52415980541,628.96356582577,,,17682.426753497075,612.2717919432786,,
2020-01-01,34.0,1,14616.0,463.0,22006.0,16636.73114334251,651.6587350719637,,,17556.792813955082,643.417546157627,,,18089.655509920773,622.1966239102134,,
2020-02-01,35.0,1,14888.0,353.0,22359.0,17099.477580343042,665.0016288747788,,,17997.89994959784,654.54765281453,,,18503.023326028306,633.2864235896326,,
2020-03-01,36.0,1,15074.0,345.0,22704.0,17566.752787374797,675.1560755246925,,,18441.68042514775,662.5835971653084,,,18919.674304485783,641.5949593883167,,
2020-04-01,37.0,1,15209.0,253.0,22957.0,18038.25617149072,685.0649861521325,,,18886.571890292602,669.0896913910183,,,19338.524498156683,648.8594619389135,,
2020-05-01,38.0,1,15340.0,179.0,23136.0,18511.284274226822,692.3218408873962,,,19331.334983096433,674.3699301449778,,,19758.36532386399,654.9421174959084,,
2020-06-01,39.0,1,15327.0,355.0,23491.0,18983.691053640076,697.4511899085617,,,19775.699868810196,679.3787735084265,,,20178.040103256935,659.880137961763,,
2020-07-01,40.0,1,15482.0,522.0,24013.0,19460.51531692063,707.6117926006926,,,20225.129379403374,689.8456077790854,,,20602.665030549393,669.9323339919717,,
2020-08-01,41.0,1,15813.0,368.0,24381.0,19946.453847081277,722.5228823078806,,,20683.510714975047,704.2612135397425,,,21036.4088359337,684.2134398919314,,
2020-09-01,42.0,1,15983.0,691.0,25072.0,20436.975828931587,733.0139603100654,,,21145.62974095789,713.5715133883596,,,21474.56828466713,693.9021705937502,,
2020-10-01,43.0,1,16414.0,983.0,26055.0,20941.186924125086,752.6664216633282,,,21620.157434413904,731.5982299520373,,,21925.898935576133,712.4001417488558,,
2020-11-01,44.0,1,17244.0,510.0,26565.0,21467.12008908025,780.5182600030063,,,22115.63355492612,758.3155600975967,,,22398.379477352064,739.0369258408889,,
2020-12-01,45.0,1,17530.0,461.0,27026.0,22001.060780159045,794.9196331074322,,,22620.603330695387,773.8327915583963,,,22879.663476147653,753.5843984252892,,
2021-01-01,46.0,1,17912.0,1298.0,28324.0,22541.499348110738,807.9087056360809,,,23134.41413273497,788.8128097982907,,,23369.01051138878,767.4984753597014,,
2021-02-01,47.0,1,18775.0,438.0,28762.0,23111.793917049497,844.3348979254837,,,23678.72226212007,825.5566107724437,,,23888.475652835878,803.5656455766948,,
2021-03-01,48.0,1,19036.0,1020.0,29782.0,23687.39841801459,856.5779850573343,,,24232.777244799516,841.9206981976296,,,24418.01322336201,819.9532889216891,,
2021-04-01,49.0,1,19764.0,767.0,30549.0,24284.42136119301,884.9941360022248,,,24807.05320505128,868.8774038324673,,,24967.99588105987,846.836042363826,,
2021-05-01,50.0,1,20312.0,832.0,31381.0,24895.46634738146,906.274274901726,,,25395.427089050107,889.9568850458808,,,25532.4530555376,867.9967793513683,,
2021-06-01,51.0,1,20923.0,1677.0,33058.0,25522.081193767826,929.2726990320973,,,26000.84488415641,914.1537441559818,,,26115.030743678482,892.979482055449,,
2021-07-01,52.0,1,22381.0,830.0,33888.0,26187.165189789743,975.3596976846926,,,26644.466364539854,959.7175827744518,,,26732.402103870703,934.8556369023172,,
2021-08-01,53.0,1,23082.0,996.0,34884.0,26866.84043627262,998.0364722831143,,,27302.079475867442,981.5338148909888,,,27363.9893324193,956.5769798520878,,
2021-09-01,54.0,1,23876.0,1212.0,36096.0,27565.34854076874,1025.1322424156397,,,27978.58886905771,1008.4247962451086,,,28014.70822285976,983.3869407435943,,
2021-10-01,55.0,1,24726.0,768.0,36864.0,28288.165525093624,1057.9329881935032,,,28680.755718712862,1042.3066770843122,,,28691.756891688558,1017.6276045641911,,
2021-11-01,56.0,1,25289.0,845.0,37709.0,29022.882457932177,1078.620329290188,,,29398.1309360143,1066.0513905837029,,,29386.57727112267,1043.630295597233,,
2021-12-01,57.0,1,25868.0,1235.0,38944.0,29771.341588102612,1101.294588632579,,,30128.617177823675,1087.8836513111305,,,30094.079158571723,1064.7588373443225,,
2022-01-01,58.0,1,26725.0,633.0,39577.0,30543.67654174456,1134.2695400324392,,,30879.245287365273,1116.906147919636,,,30819.16986240401,1090.94885842123,,
2022-02-01,59.0,1,27132.0,960.0,40537.0,31323.447784662418,1151.0952191406416,,,31640.822202564574,1136.980450107494,,,31557.320305843557,1112.8236325545727,,
2022-03-01,60.0,1,27798.0,1349.0,41886.0,32119.159008613642,1176.5149940707572,,,32435.389037414156,1179.2289725315634,,,32371.03109283009,1197.3577798063625,,
2022-04-01,61.0,1,28886.0,618.0,42504.0,32940.71744734968,1212.0357874504275,,,33246.999229297806,1205.9319956535671,,,33170.315975693986,1192.824277618578,,
2022-05-01,62.0,1,29351.0,973.0,43477.0,33768.48298884272,1228.2306972009276,,,34077.70664633045,1234.8960854932463,,,34041.26871773694,1274.2091608904848,,
2022-06-01,63.0,1,30107.0,1387.0,44864.0,34611.58403053864,1253.6294650601233,,,34927.695065015905,1264.2761196167583,,,34957.306810171256,1329.8828120987134,,
2022-07-01,64.0,1,31268.0,777.0,45641.0,35480.431586433304,1289.625682850774,,,35795.118883455194,1292.0449538194086,,,35836.98228405129,1304.6566036092036,,
2022-08-01,65.0,1,31833.0,1138.0,46779.0,36358.77400621413,1309.6832544956326,,,36661.900311541416,1301.9479626390034,,,36683.81951601293,1282.51270604389,,
2022-09-01,66.0,1,32680.0,1148.0,47927.0,37255.67532817538,1338.920294894025,,,37533.62633269447,1317.4301452443108,,,37524.4311709601,1286.5822540368965,,
2022-10-01,67.0,1,33369.0,998.0,48925.0,38170.99894163167,1368.2463479154585,,,38425.14723149821,1347.8227245799467,,,38384.45341288979,1316.2122807698286,,
2022-11-01,68.0,1,34150.0,1008.0,49933.0,39100.55205716385,1393.6035740299083,,,39334.326628757895,1376.319573965186,,,39262.20427852782,1344.3963215946035,,
2022-12-01,69.0,1,34780.0,1223.0,51156.0,40044.286395281706,1419.0855108075216,,,40252.78459882227,1396.6511746667918,,,40149.11225328168,1364.224377317548,,
2023-01-01,70.0,1,35523.0,1289.0,52445.0,41007.290119012505,1449.828013824936,,,41194.3852888624,1430.9597235162003,,,41089.41858448462,1428.4050046985178,,
2023-02-01,71.0,1,36535.0,1250.0,53695.0,41990.78084321071,1482.0223924570041,,,42157.36288536818,1463.7838083122747,,,42050.94581906023,1461.0573506905014,,
2023-03-01,72.0,1,37494.0,1407.0,55102.0,42993.332375717444,1513.039642413565,,,43143.1114582201,1498.2618451905266,,,43047.487008853954,1507.7607341770517,,
2023-04-01,73.0,1,38445.0,1396.0,56498.0,44018.369576916666,1547.7134778092175,,,44157.4583084269,1538.8440131922202,,,44105.76437182867,1581.612005439254,,
2023-05-01,74.0,1,39583.0,1710.0,58208.0,45065.09765206775,1581.8658800517421,,,45194.23988315762,1573.6103018345905,,,45183.29614996825,1613.7320544392999,,
2023-06-01,75.0,1,40880.0,1755.0,59963.0,46140.59493395365,1623.3603142279076,,,46259.455875504864,1614.6490258212723,,,46275.672525295704,1641.6763642245833,,
2023-07-01,76.0,1,42248.0,1995.0,61958.0,47245.21456532772,1665.5576426427695,,,47355.019407423875,1657.946553167907,,,47395.24342515823,1682.1510693123835,,
2023-08-01,77.0,1,43988.0,1947.0,63905.0,48383.89442917418,1713.0468987356505,,,48490.77889843035,1711.461439540385,,,48589.526120898656,1770.4736535848153,,
2023-09-01,78.0,1,45486.0,2093.0,65998.0,49554.586803661514,1758.9025082618366,,,49658.01140399546,1756.74204958141,,,49790.8018570056,1791.9857646568385,,
2023-10-01,79.0,1,46958.0,2002.0,68000.0,50759.80009657894,1807.6557063860091,,,50860.0011908275,1805.6895484061477,,,51009.659680445446,1824.171938117424,,
2023-11-01,80.0,1,48707.0,1756.0,69756.0,51996.470411108356,1853.7646835840226,,,52091.87249207408,1850.1838297682307,,,52233.405429845974,1843.8776982321301,,
2023-12-01,81.0,1,49878.0,2279.0,72035.0,53258.12737690156,1893.785718080613,,,53348.79532513289,1890.2114025016958,,,53471.21209900694,1872.8158753827097,,
2024-01-01,82.0,1,51525.0,2509.0,74544.0,54555.79859094501,1945.1381159647888,,,54642.05793150158,1941.831771896277,,,54758.65863137925,1937.503936657583,,
2024-02-01,83.0,1,53432.0,1731.0,76275.0,55893.460189075464,2000.9044802082615,,,55979.40389733749,2001.6375154268865,,,56087.99486372686,1995.045313827705,,
2024-03-01,84.0,1,54193.0,2190.0,78465.0,57252.86418760898,2038.9090297596033,,,57344.12694645071,2045.2729106641555,,,57460.80915298632,2054.6843071893095,,
2024-04-01,85.0,1,55440.0,2535.0,81000.0,58643.27433194334,2086.441650274063,,,58747.70781379824,2100.721868093727,,,58907.90682376219,2145.657194299638,,
2024-05-01,86.0,1,57631.0,2280.0,83280.0,60071.03535208002,2140.6959470732054,,,60194.447118086806,2160.9438444519046,,,60407.124075219035,2215.369354589063,,
2024-06-01,87.0,1,59202.0,2699.0,85979.0,61529.5332546038,2188.790330557706,,,61672.60889017424,2209.954535145012,,,61893.79442969055,2221.048662634158,,
2024-07-01,88.0,1,61661.0,2259.0,88238.0,63026.37298639221,2244.863333727948,,,63194.7797169549,2271.933820303514,,,63420.537966873606,2279.195515900739,,
2024-08-01,89.0,1,63377.0,2541.0,90779.0,64551.23063283144,2291.0785495522455,,,64748.10572336263,2321.5942549583465,,,64960.064321558944,2310.539179544922,,
2024-09-01,90.0,1,64858.0,2323.0,93102.0,66108.7544601313,2342.2826495031236,,,66337.25674527042,2376.303283595522,,,66515.0408726238,2344.7056246622064,,
2024-10-01,91.0,1,66154.0,2573.0,95675.0,67693.43147788,2388.3708866162024,,,67957.83643975471,2427.051499301218,,,68091.83630299567,2385.428583020917,,
2024-11-01,92.0,1,68172.0,2158.0,97833.0,69309.0855950902,2438.6131380791185,,,69615.89123858351,2484.2282297783977,,,69701.5940923957,2437.5602764314444,,
2024-12-01,93.0,1,69738.0,2958.0,100791.0,70946.58343037558,2480.0986013182555,69858.12328228909,,71302.24072940521,2532.6801382692684,69858.12328228909,,71339.2739644889,2485.0524217626044,69858.12328228909,
2025-01-01,94.0,0,71754.0,2461.0,103252.0,,,71544.84286415913,2535.995079964982,,,71607.13417084096,2598.2863866468106,,,71557.26678966134,2548.4190054671867
2025-02-01,95.0,0,73714.0,1873.0,105125.0,,,73258.08730911842,2583.0256415433078,,,73391.75874654985,2655.163056886654,,,73288.37913844948,2601.0445848651248
2025-03-01,96.0,0,74860.0,2314.0,107439.0,,,74997.56036834445,2630.082420968061,,,75211.14804734172,2711.623725894767,,,75045.34135766627,2647.9398431913837
2025-04-01,97.0,0,76171.0,2453.0,109892.0,,,76762.92322515984,2677.11924884375,,,77067.16175509212,2770.3667166637356,,,76836.50303268638,2703.4989475760112
