date,DMV_ID,is_train,stock_ev_t_obs,flow_ev_t_obs,adopt_ev_cum_t_obs,stock_ev_t_hat_fit,flow_ev_t_hat_fit,stock_ev_t_hat_anchor,flow_ev_t_hat_anchor,stock_ev_t_hat_cov_fit,flow_ev_t_hat_cov_fit,stock_ev_t_hat_cov_anchor,flow_ev_t_hat_cov_anchor,stock_ev_t_hat_cov_policy_fit,flow_ev_t_hat_cov_policy_fit,stock_ev_t_hat_cov_policy_anchor,flow_ev_t_hat_cov_policy_anchor
2024-05-01,86.0,1,57631.0,2280.0,83280.0,58900.484186954774,1524.5274276432583,,,58911.8295226147,1524.4734166522526,,,58822.104571094096,1529.8570628731825,,
2024-06-01,87.0,1,59202.0,2699.0,85979.0,59700.72220336849,1516.299881456577,,,59711.224966095,1515.5952354404662,,,59625.31516369951,1518.3195851092876,,
2024-07-01,88.0,1,61661.0,2259.0,88238.0,60477.90770053935,1502.9759736915528,,,60487.526222824294,1502.2194168840047,,,60405.21189929342,1504.7704776223927,,
2024-08-01,89.0,1,63377.0,2541.0,90779.0,61231.50565896069,1488.8367935467272,,,61239.939645113154,1487.7691912069274,,,61159.97628561099,1489.1194478757275,,
2024-09-01,90.0,1,64858.0,2323.0,93102.0,61956.78456367368,1469.6793412589514,,,61963.61176302765,1468.175087672836,,,61884.50557324933,1468.0601310528934,,
2024-10-01,91.0,1,66154.0,2573.0,95675.0,62652.71849575676,1449.1516911409635,,,62657.74731981136,1447.4363151100963,,,62578.814439292204,1446.647918764108,,
2024-11-01,92.0,1,68172.0,2158.0,97833.0,63314.09495686472,1423.0547915216482,,,63317.33235726621,1421.3245040235427,,,63238.413992427995,1420.3794210455255,,
2024-12-01,93.0,1,69738.0,2958.0,100791.0,63942.8200909165,1398.4439155546715,69858.12328228909,,63944.39715809824,1396.8229398886158,69858.12328228909,,63865.68834140007,1396.073065838977,69858.12328228909,
2025-01-01,94.0,0,71754.0,2461.0,103252.0,,,70369.52081562566,1360.6730314315082,,,70368.0088114622,1359.1610272680603,,,70367.43503993418,1358.5872557400307
2025-02-01,95.0,0,73714.0,1873.0,105125.0,,,70855.7593248595,1341.7311424942175,,,70852.82212262052,1340.2875627612896,,,70851.74998850976,1339.7822247535457
2025-03-01,96.0,0,74860.0,2314.0,107439.0,,,71316.44123428978,1322.0858158929834,,,71312.02350272934,1320.5695785711057,,,71310.13034241502,1319.7355182751978
2025-04-01,97.0,0,76171.0,2453.0,109892.0,,,71751.2255223198,1301.7887723455226,,,71745.4684931839,1300.3957677565422,,,71742.99125923563,1299.7886786937052
2025-05-01,98.0,0,77835.0,1738.0,111630.0,,,72159.82756703375,1280.8922656830052,,,72152.83667676244,1279.588415496129,,,72149.90443361679,1279.1032902006123
2025-06-01,99.0,0,79103.0,2198.0,113828.0,,,72542.01873281563,1259.4488220146193,,,72533.85649973436,1258.1924899215355,,,72530.45645470239,1257.6890403232378
2025-07-01,100.0,0,80431.0,2686.0,116514.0,,,72897.62570993992,1237.5109876739932,,,72888.35543215582,1236.303713500905,,,72884.49119834245,1235.7981898710839
2025-08-01,101.0,0,82366.0,3265.0,119779.0,,,73226.52962067343,1215.131087701535,,,73216.24154935927,1214.0005940385033,,,73211.99732059553,1213.5736210283085
2025-09-01,,0,,,119779.0,,,73528.66490680745,1192.3609964076766,,,73517.42158011504,1191.280667430589,,,73512.8053683406,1190.8570867054214
2025-10-01,,0,,,119779.0,,,73804.01801468605,1169.2519213444352,,,73791.88207054099,1168.2226171124883,,,73786.90365188524,1167.80429026443
2025-11-01,,0,,,119779.0,,,74052.62589470623,1145.85420179077,,,74039.65985426478,1144.876567033241,,,74034.3306145933,1144.4652226483615
2025-12-01,,0,,,119779.0,,,74274.5743329416,1122.2171226348855,,,74260.84039346044,1121.2915935310173,,,74255.17317402875,1120.888825418885
2026-01-01,,0,,,119779.0,,,74469.99613299269,1098.3887443175581,,,74455.55597102437,1097.5155563045032,,,74449.56491529064,1097.1228227807712
2026-02-01,,0,,,119779.0,,,74639.06916639628,1074.415749288033,,,74623.9837520837,1073.594945766996,,,74617.68415465608,1073.2135699257674
2026-03-01,,0,,,119779.0,,,74782.0143099534,1050.3433052209587,,,74766.34373305527,1049.5747470308106,,,74759.75189166804,1049.2059179370797
2026-04-01,,0,,,119779.0,,,74899.09328816851,1026.2149450516515,,,74882.89659631134,1025.498320580249,,,74876.02966763866,1025.1430953077581
2026-05-01,,0,,,119779.0,,,74990.60643865242,1002.072463709773,,,74973.9414881707,1001.407299515789,,,74966.81734819803,1001.0666059521121
2026-06-01,,0,,,119779.0,,,75056.89041784179,977.9558312697934,,,75039.8137374407,977.3415030919236,,,75032.45084702584,977.0161434303853
2026-07-01,,0,,,119779.0,,,75098.3158637512,953.9031220915816,,,75080.88253110566,953.3388661273067,,,75073.29980727157,953.0295209644028
2026-08-01,,0,,,119779.0,,,75115.28503171606,929.9504593968426,,,75097.54856300668,929.4353837392952,,,75089.76525642074,929.1426166964967
2026-09-01,,0,,,119779.0,,,75108.22941822596,906.1319746172134,,,75090.24167050884,905.665070745953,,,75082.27724951797,905.389333536016
2026-10-01,,0,,,119779.0,,,75077.60738700918,882.4797807576723,,,75059.41847322091,882.0599349870854,,,75051.2925147296,881.8015728471559
2026-11-01,,0,,,119779.0,,,75023.90181052439,859.0239589441218,,,75005.56002683858,858.6499637415787,,,74997.29211423875,858.4092211583284
2026-12-01,,0,,,119779.0,,,74947.61773896817,835.792557266038,,,74929.16950414384,835.4631223606492,,,74920.77913243137,835.2401490162955
2027-01-01,,0,,,119779.0,,,74849.28010782706,812.8116009830302,,,74830.76991412342,812.5253641947235,,,74822.27640226846,812.3202210669511
2027-02-01,,0,,,119779.0,,,74729.43149391146,790.1051131370803,,,74710.90186908764,789.8606508645945,,,74702.32427966109,789.6733164179545
2027-03-01,,0,,,119779.0,,,74588.62992871636,767.6951445989156,,,74570.12140858693,767.4909819140541,,,74561.47847459019,767.3213583253242
2027-04-01,,0,,,119779.0,,,74427.44677687321,745.601812576172,,,74408.99788785419,745.4364328801815,,,74400.30794664459,745.2843522452356
2027-05-01,,0,,,119779.0,,,74246.46468640208,723.8433466214045,,,74228.11193745132,723.7152008275192,,,74219.39287161239,723.5804313024581
2027-06-01,,0,,,119779.0,,,74046.27561644863,702.4361411982183,,,74028.05349978508,702.3436564121773,,,74019.32268474874,702.225908246683
2027-07-01,,0,,,119779.0,,,73827.47894721007,681.3948138924861,,,73809.41994718136,681.3364015701394,,,73800.69420537598,681.2353329961643
2027-08-01,,0,,,119779.0,,,73590.67967581734,660.7322683914555,,,73572.81428528084,660.7063319593246,,,73564.10984654816,660.6215549032597
